segment_name,time_second,bitrate_kbps,resolution
ai_seg_71_360p.mp4,0,223.43,360p
ai_seg_71_480p.mp4,0,363.03,480p
ai_seg_71_720p.mp4,0,626.0,720p
ai_seg_71_1080p.mp4,1,761.38,1080p
ai_seg_71_360p.mp4,1,172.85,360p
ai_seg_71_480p.mp4,1,238.68,480p
ai_seg_71_720p.mp4,1,424.72,720p
ai_seg_72_1080p.mp4,0,1072.71,1080p
ai_seg_72_360p.mp4,0,211.42,360p
ai_seg_72_480p.mp4,0,338.7,480p
ai_seg_72_720p.mp4,0,597.05,720p
ai_seg_72_1080p.mp4,1,1011.09,1080p
ai_seg_72_360p.mp4,1,190.85,360p
ai_seg_72_480p.mp4,1,277.56,480p
ai_seg_72_720p.mp4,1,515.0,720p
ai_seg_73_1080p.mp4,0,1221.83,1080p
ai_seg_73_360p.mp4,0,247.96,360p
ai_seg_73_480p.mp4,0,389.9,480p
ai_seg_73_720p.mp4,0,698.84,720p
ai_seg_73_1080p.mp4,1,1318.29,1080p
ai_seg_73_360p.mp4,1,246.11,360p
ai_seg_73_480p.mp4,1,376.66,480p
ai_seg_73_720p.mp4,1,705.83,720p
ai_seg_74_1080p.mp4,0,1410.78,1080p
ai_seg_74_360p.mp4,0,268.74,360p
ai_seg_74_480p.mp4,0,437.91,480p
ai_seg_74_720p.mp4,0,808.01,720p
ai_seg_74_1080p.mp4,1,1199.54,1080p
ai_seg_74_360p.mp4,1,216.86,360p
ai_seg_74_480p.mp4,1,368.24,480p
ai_seg_74_720p.mp4,1,653.77,720p
ai_seg_75_1080p.mp4,0,1412.84,1080p
ai_seg_75_360p.mp4,0,294.89,360p
ai_seg_75_480p.mp4,0,443.97,480p
ai_seg_75_720p.mp4,0,792.86,720p
ai_seg_75_1080p.mp4,1,1766.33,1080p
ai_seg_75_360p.mp4,1,286.5,360p
ai_seg_75_480p.mp4,1,491.58,480p
ai_seg_75_720p.mp4,1,965.02,720p
ai_seg_76_1080p.mp4,0,2216.91,1080p
ai_seg_76_360p.mp4,0,391.17,360p
ai_seg_76_480p.mp4,0,655.74,480p
ai_seg_76_720p.mp4,0,1224.26,720p
ai_seg_76_1080p.mp4,1,2210.9,1080p
ai_seg_76_360p.mp4,1,381.73,360p
ai_seg_76_480p.mp4,1,626.75,480p
ai_seg_76_720p.mp4,1,1215.27,720p
ai_seg_77_1080p.mp4,0,2262.78,1080p
ai_seg_77_360p.mp4,0,386.97,360p
ai_seg_77_480p.mp4,0,654.55,480p
ai_seg_77_720p.mp4,0,1254.34,720p
ai_seg_77_1080p.mp4,1,1995.49,1080p
ai_seg_77_360p.mp4,1,346.56,360p
ai_seg_77_480p.mp4,1,570.46,480p
ai_seg_77_720p.mp4,1,1109.91,720p
ai_seg_78_1080p.mp4,0,1876.35,1080p
ai_seg_78_360p.mp4,0,389.06,360p
ai_seg_78_480p.mp4,0,613.14,480p
ai_seg_78_720p.mp4,0,1086.1,720p
ai_seg_78_1080p.mp4,1,1861.82,1080p
ai_seg_78_360p.mp4,1,322.05,360p
ai_seg_78_480p.mp4,1,495.87,480p
ai_seg_78_720p.mp4,1,959.98,720p
ai_seg_79_1080p.mp4,0,1718.27,1080p
ai_seg_79_360p.mp4,0,363.65,360p
ai_seg_79_480p.mp4,0,528.45,480p
ai_seg_79_720p.mp4,0,917.02,720p
ai_seg_79_1080p.mp4,1,1637.28,1080p
ai_seg_79_360p.mp4,1,314.86,360p
ai_seg_79_480p.mp4,1,467.69,480p
ai_seg_79_720p.mp4,1,895.7,720p
ai_seg_80_1080p.mp4,0,625.41,1080p
ai_seg_80_360p.mp4,0,88.54,360p
ai_seg_80_480p.mp4,0,135.61,480p
ai_seg_80_720p.mp4,0,276.61,720p
ai_seg_80_1080p.mp4,1,215.97,1080p
ai_seg_80_360p.mp4,1,46.6,360p
ai_seg_80_480p.mp4,1,98.97,480p
ai_seg_80_720p.mp4,1,174.86,720p
ai_seg_81_1080p.mp4,0,265.38,1080p
ai_seg_81_360p.mp4,0,76.82,360p
ai_seg_81_480p.mp4,0,109.63,480p
ai_seg_81_720p.mp4,0,182.16,720p
ai_seg_81_1080p.mp4,1,184.66,1080p
ai_seg_81_360p.mp4,1,53.05,360p
ai_seg_81_480p.mp4,1,83.85,480p
ai_seg_81_720p.mp4,1,126.51,720p
ai_seg_82_1080p.mp4,0,270.79,1080p
ai_seg_82_360p.mp4,0,87.16,360p
ai_seg_82_480p.mp4,0,122.14,480p
ai_seg_82_720p.mp4,0,192.34,720p
ai_seg_82_1080p.mp4,1,176.17,1080p
ai_seg_82_360p.mp4,1,60.97,360p
ai_seg_82_480p.mp4,1,79.09,480p
ai_seg_82_720p.mp4,1,123.27,720p
ai_seg_83_1080p.mp4,0,258.26,1080p
ai_seg_83_360p.mp4,0,78.77,360p
ai_seg_83_480p.mp4,0,113.52,480p
ai_seg_83_720p.mp4,0,187.23,720p
ai_seg_83_1080p.mp4,1,170.23,1080p
ai_seg_83_360p.mp4,1,47.02,360p
ai_seg_83_480p.mp4,1,76.13,480p
ai_seg_83_720p.mp4,1,112.57,720p
ai_seg_84_1080p.mp4,0,260.05,1080p
ai_seg_84_360p.mp4,0,82.8,360p
ai_seg_84_480p.mp4,0,117.26,480p
ai_seg_84_720p.mp4,0,185.29,720p
ai_seg_84_1080p.mp4,1,173.94,1080p
ai_seg_84_360p.mp4,1,53.35,360p
ai_seg_84_480p.mp4,1,79.63,480p
ai_seg_84_720p.mp4,1,119.2,720p
ai_seg_85_1080p.mp4,0,232.05,1080p
ai_seg_85_360p.mp4,0,64.57,360p
ai_seg_85_480p.mp4,0,93.86,480p
ai_seg_85_720p.mp4,0,153.98,720p
ai_seg_85_1080p.mp4,1,154.54,1080p
ai_seg_85_360p.mp4,1,41.44,360p
ai_seg_85_480p.mp4,1,68.02,480p
ai_seg_85_720p.mp4,1,97.74,720p
ai_seg_86_1080p.mp4,0,265.1,1080p
ai_seg_86_360p.mp4,0,76.01,360p
ai_seg_86_480p.mp4,0,110.06,480p
ai_seg_86_720p.mp4,0,182.62,720p
ai_seg_86_1080p.mp4,1,159.72,1080p
ai_seg_86_360p.mp4,1,46.7,360p
ai_seg_86_480p.mp4,1,72.78,480p
ai_seg_86_720p.mp4,1,106.97,720p
ai_seg_87_1080p.mp4,0,729.64,1080p
ai_seg_87_360p.mp4,0,147.32,360p
ai_seg_87_480p.mp4,0,199.17,480p
ai_seg_87_720p.mp4,0,343.28,720p
ai_seg_87_1080p.mp4,1,2979.43,1080p
ai_seg_87_360p.mp4,1,414.99,360p
ai_seg_87_480p.mp4,1,697.79,480p
ai_seg_87_720p.mp4,1,1429.62,720p
ai_seg_88_1080p.mp4,0,2155.27,1080p
ai_seg_88_360p.mp4,0,407.27,360p
ai_seg_88_480p.mp4,0,655.44,480p
ai_seg_88_720p.mp4,0,1182.46,720p
ai_seg_88_1080p.mp4,1,1870.26,1080p
ai_seg_88_360p.mp4,1,327.78,360p
ai_seg_88_480p.mp4,1,526.04,480p
ai_seg_88_720p.mp4,1,1018.02,720p
ai_seg_89_1080p.mp4,0,1811.91,1080p
ai_seg_89_360p.mp4,0,369.27,360p
ai_seg_89_480p.mp4,0,563.13,480p
ai_seg_89_720p.mp4,0,1008.46,720p
ai_seg_89_1080p.mp4,1,1801.61,1080p
ai_seg_89_360p.mp4,1,311.67,360p
ai_seg_89_480p.mp4,1,480.15,480p
ai_seg_89_720p.mp4,1,915.54,720p
ai_seg_90_1080p.mp4,0,2250.92,1080p
ai_seg_90_360p.mp4,0,400.2,360p
ai_seg_90_480p.mp4,0,663.95,480p
ai_seg_90_720p.mp4,0,1237.79,720p
ai_seg_90_1080p.mp4,1,1440.42,1080p
ai_seg_90_360p.mp4,1,256.27,360p
ai_seg_90_480p.mp4,1,410.66,480p
ai_seg_90_720p.mp4,1,770.79,720p
ai_seg_91_1080p.mp4,0,1934.79,1080p
ai_seg_91_360p.mp4,0,372.32,360p
ai_seg_91_480p.mp4,0,572.62,480p
ai_seg_91_720p.mp4,0,1055.89,720p
ai_seg_91_1080p.mp4,1,1538.38,1080p
ai_seg_91_360p.mp4,1,268.97,360p
ai_seg_91_480p.mp4,1,413.92,480p
ai_seg_91_720p.mp4,1,765.21,720p
ai_seg_92_1080p.mp4,0,1831.74,1080p
ai_seg_92_360p.mp4,0,363.82,360p
ai_seg_92_480p.mp4,0,548.59,480p
ai_seg_92_720p.mp4,0,980.74,720p
ai_seg_92_1080p.mp4,1,1317.22,1080p
ai_seg_92_360p.mp4,1,274.81,360p
ai_seg_92_480p.mp4,1,380.21,480p
ai_seg_92_720p.mp4,1,683.0,720p
ai_seg_93_1080p.mp4,0,1532.03,1080p
ai_seg_93_360p.mp4,0,322.45,360p
ai_seg_93_480p.mp4,0,489.63,480p
ai_seg_93_720p.mp4,0,841.73,720p
ai_seg_93_1080p.mp4,1,1392.27,1080p
ai_seg_93_360p.mp4,1,268.74,360p
ai_seg_93_480p.mp4,1,390.67,480p
ai_seg_93_720p.mp4,1,697.99,720p
ai_seg_94_1080p.mp4,0,1742.46,1080p
ai_seg_94_360p.mp4,0,414.45,360p
ai_seg_94_480p.mp4,0,563.04,480p
ai_seg_94_720p.mp4,0,982.62,720p
ai_seg_94_1080p.mp4,1,1498.77,1080p
ai_seg_94_360p.mp4,1,304.49,360p
ai_seg_94_480p.mp4,1,432.03,480p
ai_seg_94_720p.mp4,1,789.89,720p
ai_seg_95_1080p.mp4,0,1837.02,1080p
ai_seg_95_360p.mp4,0,341.55,360p
ai_seg_95_480p.mp4,0,494.02,480p
ai_seg_95_720p.mp4,0,993.82,720p
ai_seg_95_1080p.mp4,1,915.05,1080p
ai_seg_95_360p.mp4,1,180.14,360p
ai_seg_95_480p.mp4,1,277.98,480p
ai_seg_95_720p.mp4,1,473.34,720p
ai_seg_96_1080p.mp4,0,1089.77,1080p
ai_seg_96_360p.mp4,0,213.36,360p
ai_seg_96_480p.mp4,0,316.26,480p
ai_seg_96_720p.mp4,0,555.22,720p
ai_seg_96_1080p.mp4,1,693.87,1080p
ai_seg_96_360p.mp4,1,153.34,360p
ai_seg_96_480p.mp4,1,217.72,480p
ai_seg_96_720p.mp4,1,394.11,720p
ai_seg_97_1080p.mp4,0,1134.47,1080p
ai_seg_97_360p.mp4,0,227.63,360p
ai_seg_97_480p.mp4,0,339.15,480p
ai_seg_97_720p.mp4,0,582.51,720p
ai_seg_97_1080p.mp4,1,1000.28,1080p
ai_seg_97_360p.mp4,1,196.82,360p
ai_seg_97_480p.mp4,1,296.18,480p
ai_seg_97_720p.mp4,1,574.3,720p
ai_seg_98_1080p.mp4,0,1401.64,1080p
ai_seg_98_360p.mp4,0,262.14,360p
ai_seg_98_480p.mp4,0,413.79,480p
ai_seg_98_720p.mp4,0,818.51,720p
ai_seg_98_1080p.mp4,1,1195.42,1080p
ai_seg_98_360p.mp4,1,226.34,360p
ai_seg_98_480p.mp4,1,345.35,480p
ai_seg_98_720p.mp4,1,629.57,720p
ai_seg_99_1080p.mp4,0,1408.61,1080p
ai_seg_99_360p.mp4,0,282.68,360p
ai_seg_99_480p.mp4,0,446.19,480p
ai_seg_99_720p.mp4,0,793.42,720p
ai_seg_99_1080p.mp4,1,1291.6,1080p
ai_seg_99_360p.mp4,1,246.63,360p
ai_seg_99_480p.mp4,1,412.6,480p
ai_seg_99_720p.mp4,1,719.84,720p
ai_seg_100_1080p.mp4,0,1541.91,1080p
ai_seg_100_360p.mp4,0,272.06,360p
ai_seg_100_480p.mp4,0,442.02,480p
ai_seg_100_720p.mp4,0,879.35,720p
ai_seg_100_1080p.mp4,1,902.49,1080p
ai_seg_100_360p.mp4,1,166.9,360p
ai_seg_100_480p.mp4,1,251.42,480p
ai_seg_100_720p.mp4,1,455.79,720p
ai_seg_101_1080p.mp4,0,1106.64,1080p
ai_seg_101_360p.mp4,0,214.13,360p
ai_seg_101_480p.mp4,0,319.69,480p
ai_seg_101_720p.mp4,0,577.09,720p
ai_seg_101_1080p.mp4,1,1162.68,1080p
ai_seg_101_360p.mp4,1,234.54,360p
ai_seg_101_480p.mp4,1,347.14,480p
ai_seg_101_720p.mp4,1,632.01,720p
ai_seg_102_1080p.mp4,0,1722.36,1080p
ai_seg_102_360p.mp4,0,317.66,360p
ai_seg_102_480p.mp4,0,495.9,480p
ai_seg_102_720p.mp4,0,879.18,720p
ai_seg_102_1080p.mp4,1,1089.45,1080p
ai_seg_102_360p.mp4,1,192.02,360p
ai_seg_102_480p.mp4,1,309.38,480p
ai_seg_102_720p.mp4,1,634.1,720p
ai_seg_103_1080p.mp4,0,1182.91,1080p
ai_seg_103_360p.mp4,0,234.19,360p
ai_seg_103_480p.mp4,0,366.59,480p
ai_seg_103_720p.mp4,0,662.39,720p
ai_seg_103_1080p.mp4,1,899.96,1080p
ai_seg_103_360p.mp4,1,167.68,360p
ai_seg_103_480p.mp4,1,248.38,480p
ai_seg_103_720p.mp4,1,442.58,720p
ai_seg_104_1080p.mp4,0,949.53,1080p
ai_seg_104_360p.mp4,0,200.78,360p
ai_seg_104_480p.mp4,0,318.58,480p
ai_seg_104_720p.mp4,0,552.14,720p
ai_seg_104_1080p.mp4,1,657.3,1080p
ai_seg_104_360p.mp4,1,132.13,360p
ai_seg_104_480p.mp4,1,201.02,480p
ai_seg_104_720p.mp4,1,348.86,720p
ai_seg_105_1080p.mp4,0,2142.94,1080p
ai_seg_105_360p.mp4,0,335.43,360p
ai_seg_105_480p.mp4,0,523.3,480p
ai_seg_105_720p.mp4,0,1097.49,720p
ai_seg_105_1080p.mp4,1,1909.14,1080p
ai_seg_105_360p.mp4,1,331.09,360p
ai_seg_105_480p.mp4,1,511.98,480p
ai_seg_105_720p.mp4,1,996.12,720p
ai_seg_106_1080p.mp4,0,2216.01,1080p
ai_seg_106_360p.mp4,0,397.15,360p
ai_seg_106_480p.mp4,0,654.82,480p
ai_seg_106_720p.mp4,0,1236.46,720p
ai_seg_106_1080p.mp4,1,1961.11,1080p
ai_seg_106_360p.mp4,1,338.16,360p
ai_seg_106_480p.mp4,1,536.14,480p
ai_seg_106_720p.mp4,1,1003.84,720p
ai_seg_107_1080p.mp4,0,2222.63,1080p
ai_seg_107_360p.mp4,0,402.41,360p
ai_seg_107_480p.mp4,0,643.54,480p
ai_seg_107_720p.mp4,0,1132.62,720p
ai_seg_107_1080p.mp4,1,1820.02,1080p
ai_seg_107_360p.mp4,1,342.41,360p
ai_seg_107_480p.mp4,1,556.86,480p
ai_seg_107_720p.mp4,1,1082.26,720p
ai_seg_108_1080p.mp4,0,2065.62,1080p
ai_seg_108_360p.mp4,0,383.92,360p
ai_seg_108_480p.mp4,0,639.81,480p
ai_seg_108_720p.mp4,0,1175.53,720p
ai_seg_108_1080p.mp4,1,1778.81,1080p
ai_seg_108_360p.mp4,1,298.98,360p
ai_seg_108_480p.mp4,1,485.74,480p
ai_seg_108_720p.mp4,1,922.72,720p
ai_seg_109_1080p.mp4,0,1672.19,1080p
ai_seg_109_360p.mp4,0,236.76,360p
ai_seg_109_480p.mp4,0,379.62,480p
ai_seg_109_720p.mp4,0,752.75,720p
ai_seg_109_1080p.mp4,1,134.65,1080p
ai_seg_109_360p.mp4,1,45.82,360p
ai_seg_109_480p.mp4,1,60.86,480p
ai_seg_109_720p.mp4,1,86.46,720p
ai_seg_110_1080p.mp4,0,70.98,1080p
ai_seg_110_360p.mp4,0,18.98,360p
ai_seg_110_480p.mp4,0,30.96,480p
ai_seg_110_720p.mp4,0,45.78,720p
ai_seg_110_1080p.mp4,1,49.53,1080p
ai_seg_110_360p.mp4,1,11.0,360p
ai_seg_110_480p.mp4,1,18.21,480p
ai_seg_110_720p.mp4,1,35.15,720p
ai_seg_111_1080p.mp4,0,70.96,1080p
ai_seg_111_360p.mp4,0,25.86,360p
ai_seg_111_480p.mp4,0,34.73,480p
ai_seg_111_720p.mp4,0,46.43,720p
ai_seg_111_1080p.mp4,1,47.02,1080p
ai_seg_111_360p.mp4,1,13.58,360p
ai_seg_111_480p.mp4,1,22.16,480p
ai_seg_111_720p.mp4,1,29.52,720p
ai_seg_112_1080p.mp4,0,69.4,1080p
ai_seg_112_360p.mp4,0,27.02,360p
ai_seg_112_480p.mp4,0,35.38,480p
ai_seg_112_720p.mp4,0,45.4,720p
ai_seg_112_1080p.mp4,1,47.26,1080p
ai_seg_112_360p.mp4,1,14.58,360p
ai_seg_112_480p.mp4,1,23.18,480p
ai_seg_112_720p.mp4,1,29.9,720p
ai_seg_113_1080p.mp4,0,72.06,1080p
ai_seg_113_360p.mp4,0,19.27,360p
ai_seg_113_480p.mp4,0,30.45,480p
ai_seg_113_720p.mp4,0,45.64,720p
ai_seg_113_1080p.mp4,1,49.22,1080p
ai_seg_113_360p.mp4,1,10.7,360p
ai_seg_113_480p.mp4,1,20.25,480p
ai_seg_113_720p.mp4,1,36.22,720p
ai_seg_114_1080p.mp4,0,71.98,1080p
ai_seg_114_360p.mp4,0,21.23,360p
ai_seg_114_480p.mp4,0,32.63,480p
ai_seg_114_720p.mp4,0,46.62,720p
ai_seg_114_1080p.mp4,1,49.99,1080p
ai_seg_114_360p.mp4,1,12.04,360p
ai_seg_114_480p.mp4,1,21.86,480p
ai_seg_114_720p.mp4,1,34.6,720p
ai_seg_115_1080p.mp4,0,73.08,1080p
ai_seg_115_360p.mp4,0,27.22,360p
ai_seg_115_480p.mp4,0,36.95,480p
ai_seg_115_720p.mp4,0,47.94,720p
ai_seg_115_1080p.mp4,1,50.62,1080p
ai_seg_115_360p.mp4,1,14.07,360p
ai_seg_115_480p.mp4,1,26.01,480p
ai_seg_115_720p.mp4,1,32.59,720p
ai_seg_116_1080p.mp4,0,72.74,1080p
ai_seg_116_360p.mp4,0,19.09,360p
ai_seg_116_480p.mp4,0,30.5,480p
ai_seg_116_720p.mp4,0,46.31,720p
ai_seg_116_1080p.mp4,1,50.16,1080p
ai_seg_116_360p.mp4,1,10.22,360p
ai_seg_116_480p.mp4,1,19.3,480p
ai_seg_116_720p.mp4,1,40.34,720p
ai_seg_117_1080p.mp4,0,73.49,1080p
ai_seg_117_360p.mp4,0,19.22,360p
ai_seg_117_480p.mp4,0,30.47,480p
ai_seg_117_720p.mp4,0,49.79,720p
ai_seg_117_1080p.mp4,1,50.66,1080p
ai_seg_117_360p.mp4,1,10.04,360p
ai_seg_117_480p.mp4,1,19.4,480p
ai_seg_117_720p.mp4,1,41.06,720p
ai_seg_118_1080p.mp4,0,73.8,1080p
ai_seg_118_360p.mp4,0,17.66,360p
ai_seg_118_480p.mp4,0,29.93,480p
ai_seg_118_720p.mp4,0,47.89,720p
ai_seg_118_1080p.mp4,1,52.55,1080p
ai_seg_118_360p.mp4,1,10.39,360p
ai_seg_118_480p.mp4,1,17.42,480p
ai_seg_118_720p.mp4,1,39.01,720p
ai_seg_119_1080p.mp4,0,33.81,1080p
ai_seg_119_360p.mp4,0,9.11,360p
ai_seg_119_480p.mp4,0,14.94,480p
ai_seg_119_720p.mp4,0,23.8,720p
ai_seg_119_1080p.mp4,1,33.81,1080p
ai_seg_119_360p.mp4,1,9.11,360p
ai_seg_119_480p.mp4,1,14.94,480p
ai_seg_119_720p.mp4,1,23.8,720p
